time(0.001 ms),Torque Measuring system 1 (NÂ·m),Angle Measuring system 1 (°),Torque Motor (NÂ·m),Angle Motor (°),Speed (rpm),Step,Current (A),Temperature (°C)
979250,0.85,1171,0.93,1171,100,2,-0.314,39.9
979500,0.85,1171,0.93,1171,100,2,-0.306,39.9
979750,0.85,1171,0.93,1172,100,2,-0.290,39.9
980000,0.85,1171,0.93,1172,100,2,-0.279,39.9
980250,0.86,1171,0.94,1172,100,2,-0.275,39.9
980500,0.86,1171,0.94,1172,100,2,-0.265,39.9
980750,0.86,1172,0.94,1172,100,2,-0.251,39.9
981000,0.86,1172,0.94,1172,100,2,-0.244,39.9
981250,0.86,1172,1.00,1172,100,2,-0.242,39.9
981500,0.86,1172,1.00,1172,100,2,-0.241,39.9
981750,0.86,1173,1.00,1173,100,2,-0.249,39.9
982000,0.87,1173,1.03,1173,100,2,-0.254,39.9
982250,0.87,1173,1.03,1173,100,2,-0.260,39.9
982500,0.87,1173,1.03,1173,100,2,-0.266,39.9
982750,0.87,1173,1.03,1174,100,2,-0.275,39.9
983000,0.87,1173,1.03,1174,100,2,-0.280,39.9
983250,0.87,1173,1.03,1174,100,2,-0.285,39.9
983500,0.87,1173,1.03,1174,100,2,-0.299,39.9
983750,0.87,1174,1.03,1174,100,2,-0.313,39.9
984000,0.87,1174,0.96,1174,100,2,-0.317,39.9
984250,0.87,1174,0.96,1174,100,2,-0.322,39.9
984500,0.87,1174,0.96,1175,100,2,-0.329,39.9
984750,0.87,1175,0.96,1175,100,2,-0.334,39.9
985000,0.88,1175,0.94,1175,100,2,-0.334,39.9
985250,0.88,1175,0.94,1175,100,2,-0.341,39.9
985500,0.88,1175,0.94,1175,100,2,-0.336,39.9
985750,0.88,1175,0.94,1175,100,2,-0.329,39.9
986000,0.88,1175,0.94,1175,100,2,-0.321,39.9
986250,0.88,1175,0.94,1175,100,2,-0.309,39.9
986500,0.89,1175,0.94,1176,100,2,-0.306,39.9
986750,0.89,1175,0.94,1176,100,2,-0.302,39.9
987000,0.89,1175,0.96,1176,100,2,-0.303,39.9
987250,0.89,1175,0.96,1176,100,2,-0.298,39.9
987500,0.89,1176,0.96,1176,100,2,-0.286,39.9
987750,0.90,1176,0.96,1176,100,2,-0.284,39.9
988000,0.90,1176,1.05,1176,100,2,-0.284,39.9
988250,0.90,1176,1.05,1178,100,2,-0.280,39.9
988500,0.90,1176,1.05,1178,100,2,-0.282,39.9
988750,0.90,1176,1.07,1178,100,2,-0.286,39.9
989000,0.91,1176,1.07,1178,100,2,-0.283,39.9
989250,0.91,1177,1.07,1178,100,2,-0.285,39.9
989500,0.91,1177,1.07,1178,100,2,-0.292,39.9
989750,0.92,1177,1.08,1178,100,2,-0.297,39.9
990000,0.92,1177,1.08,1178,100,2,-0.301,39.9
990250,0.92,1178,1.08,1179,100,2,-0.301,39.9
990500,0.92,1178,1.08,1179,100,2,-0.303,39.9
990750,0.92,1178,1.08,1179,100,2,-0.309,39.9
991000,0.93,1178,1.08,1179,100,2,-0.313,39.9
991250,0.94,1178,1.08,1179,100,2,-0.310,39.9
991500,0.94,1178,1.08,1179,100,2,-0.314,39.9
991750,0.94,1178,1.08,1179,100,2,-0.330,39.9
992000,0.94,1178,1.08,1179,100,2,-0.354,39.9
992250,0.94,1179,1.08,1180,100,2,-0.359,39.9
992500,0.94,1179,1.05,1180,100,2,-0.356,39.9
992750,0.94,1179,1.05,1180,100,2,-0.357,39.9
993000,0.94,1179,1.05,1180,100,2,-0.365,39.9
993250,0.95,1179,1.05,1181,100,2,-0.368,39.9
993500,0.95,1179,1.05,1181,100,2,-0.362,39.9
993750,0.96,1179,1.05,1181,100,2,-0.355,39.9
994000,0.96,1179,1.05,1181,100,2,-0.347,39.9
994250,0.96,1179,1.05,1181,100,2,-0.344,39.9
994500,0.96,1179,1.08,1181,100,2,-0.339,39.9
994750,0.97,1179,1.08,1181,100,2,-0.325,39.9
995000,0.97,1181,1.08,1182,100,2,-0.318,39.9
995250,0.97,1181,1.08,1182,100,2,-0.317,39.9
995500,0.98,1181,1.11,1182,100,2,-0.303,39.9
995750,0.98,1181,1.11,1182,100,2,-0.291,39.9
996000,0.98,1181,1.11,1182,100,2,-0.289,39.9
996250,0.98,1181,1.11,1182,100,2,-0.289,39.9
996500,0.98,1181,1.16,1182,100,2,-0.285,39.9
996750,0.99,1181,1.16,1182,100,2,-0.289,39.9
997000,0.99,1182,1.16,1183,100,2,-0.298,39.9
997250,0.99,1182,1.17,1183,100,2,-0.303,39.9
997500,0.99,1182,1.17,1183,100,2,-0.305,39.9
997750,0.99,1182,1.17,1183,100,2,-0.314,39.9
998000,1.00,1182,1.17,1183,100,2,-0.320,39.9
998250,1.00,1182,1.17,1183,100,2,-0.327,39.9
998500,1.00,1182,1.17,1183,100,2,-0.340,39.9
998750,1.00,1182,1.17,1184,100,2,-0.351,39.9
999000,1.00,1183,1.17,1184,100,2,-0.356,39.9
999250,1.00,1183,1.14,1184,100,2,-0.364,39.9
999500,1.00,1183,1.14,1184,100,2,-0.374,39.9
999750,1.00,1183,1.14,1184,100,2,-0.377,39.9
1000000,1.01,1183,1.14,1184,100,2,-0.377,39.9
1000250,1.01,1183,1.11,1184,100,2,-0.383,39.9
1000500,1.01,1183,1.11,1184,100,2,-0.381,39.9
1000750,1.01,1184,1.11,1185,100,2,-0.369,39.9
1001000,1.01,1184,1.11,1185,100,2,-0.362,39.9
1001250,1.01,1184,1.14,1185,100,2,-0.354,39.9
1001500,1.02,1184,1.14,1185,100,2,-0.342,39.9
1001750,1.02,1184,1.14,1185,100,2,-0.340,39.9
1002000,1.02,1184,1.14,1185,100,2,-0.337,39.9
1002250,1.02,1184,1.15,1185,100,2,-0.328,39.9
1002500,1.02,1184,1.15,1185,100,2,-0.318,39.9
1002750,1.03,1185,1.15,1186,100,2,-0.317,39.9
1003000,1.03,1185,1.15,1186,100,2,-0.317,39.9
1003250,1.03,1185,1.17,1186,100,2,-0.311,39.9
1003500,1.04,1185,1.17,1187,100,2,-0.319,39.9
1003750,1.05,1186,1.17,1187,100,2,-0.327,39.9
1004000,1.05,1186,1.21,1187,100,2,-0.327,39.9
1004250,1.05,1186,1.21,1187,100,2,-0.335,39.9
1004500,1.05,1186,1.21,1187,100,2,-0.338,39.9
1004750,1.05,1186,1.21,1187,100,2,-0.348,39.9
1005000,1.05,1186,1.21,1187,100,2,-0.348,39.9
1005250,1.05,1186,1.21,1187,100,2,-0.349,39.9
1005500,1.05,1187,1.21,1188,100,2,-0.348,39.9
1005750,1.06,1187,1.21,1188,100,2,-0.348,39.9
1006000,1.06,1187,1.20,1188,100,2,-0.356,39.9
1006250,1.07,1187,1.20,1188,100,2,-0.356,39.9
1006500,1.07,1188,1.20,1189,100,2,-0.351,39.9
1006750,1.07,1188,1.20,1189,100,2,-0.364,39.9
1007000,1.07,1188,1.17,1189,100,2,-0.386,39.9
1007250,1.07,1188,1.17,1189,100,2,-0.396,39.9
1007500,1.07,1188,1.17,1189,100,2,-0.390,39.9
1007750,1.07,1188,1.16,1189,100,2,-0.384,39.9
1008000,1.07,1188,1.16,1189,100,2,-0.390,39.9
1008250,1.08,1188,1.16,1190,100,2,-0.395,39.9
1008500,1.08,1189,1.16,1190,100,2,-0.395,39.9
1008750,1.08,1189,1.15,1190,100,2,-0.390,39.9
1009000,1.08,1189,1.15,1190,100,2,-0.385,39.9
1009250,1.09,1189,1.15,1190,100,2,-0.382,39.9
1009500,1.09,1189,1.15,1190,100,2,-0.379,39.9
1009750,1.09,1189,1.17,1190,100,2,-0.371,39.9
1010000,1.09,1189,1.17,1190,100,2,-0.357,39.9
1010250,1.09,1190,1.17,1191,100,2,-0.352,39.9
1010500,1.09,1190,1.17,1191,100,2,-0.342,39.9
1010750,1.10,1190,1.18,1191,100,2,-0.328,39.9
1011000,1.10,1190,1.18,1191,100,2,-0.325,39.9
1011250,1.10,1190,1.18,1191,100,2,-0.323,39.9
1011500,1.10,1190,1.20,1191,100,2,-0.319,39.9
1011750,1.10,1190,1.20,1191,100,2,-0.321,39.9
1012000,1.10,1190,1.20,1191,100,2,-0.333,39.9
1012250,1.10,1191,1.20,1192,100,2,-0.337,39.9
1012500,1.10,1191,1.25,1192,100,2,-0.343,39.9
1012750,1.10,1191,1.25,1192,100,2,-0.346,39.9
1013000,1.10,1191,1.25,1192,100,2,-0.351,39.9
1013250,1.10,1191,1.25,1192,100,2,-0.357,39.9
1013500,1.10,1191,1.23,1192,100,2,-0.369,39.9
1013750,1.10,1191,1.23,1192,100,2,-0.384,39.9
1014000,1.11,1191,1.23,1193,100,2,-0.385,39.9
1014250,1.11,1192,1.23,1193,100,2,-0.390,39.9
1014500,1.11,1192,1.18,1193,100,2,-0.396,39.9
1014750,1.11,1192,1.18,1193,100,2,-0.398,39.9
1015000,1.11,1193,1.18,1194,100,2,-0.393,39.9
1015250,1.11,1193,1.18,1194,100,2,-0.400,39.9
1015500,1.11,1193,1.17,1194,100,2,-0.401,39.9
1015750,1.11,1193,1.17,1194,100,2,-0.389,39.9
1016000,1.11,1193,1.17,1194,100,2,-0.382,39.9
1016250,1.12,1193,1.17,1194,100,2,-0.377,39.9
1016500,1.12,1193,1.18,1194,100,2,-0.372,39.9
1016750,1.12,1193,1.18,1194,100,2,-0.370,39.9
1017000,1.12,1194,1.18,1195,100,2,-0.372,39.9
1017250,1.12,1194,1.20,1195,100,2,-0.368,39.9
1017500,1.13,1194,1.20,1195,100,2,-0.363,39.9
1017750,1.13,1194,1.20,1195,100,2,-0.357,39.9
1018000,1.13,1194,1.20,1195,100,2,-0.354,39.9
1018250,1.13,1194,1.23,1195,100,2,-0.351,39.9
1018500,1.13,1194,1.23,1195,100,2,-0.358,39.9
1018750,1.14,1194,1.23,1196,100,2,-0.363,39.9
1019000,1.14,1195,1.23,1196,100,2,-0.355,39.9
1019250,1.14,1195,1.31,1196,100,2,-0.359,39.9
1019500,1.14,1195,1.31,1196,100,2,-0.362,39.9
1019750,1.14,1195,1.31,1196,100,2,-0.364,39.9
1020000,1.14,1195,1.31,1196,100,2,-0.362,39.9
1020250,1.14,1195,1.35,1196,100,2,-0.369,39.9
1020500,1.14,1195,1.35,1196,100,2,-0.363,39.9
1020750,1.15,1196,1.35,1197,100,2,-0.367,39.9
1021000,1.15,1196,1.35,1197,100,2,-0.376,39.9
1021250,1.15,1196,1.35,1197,100,2,-0.375,39.9
1021500,1.15,1196,1.35,1197,100,2,-0.376,39.9
1021750,1.16,1197,1.35,1198,100,2,-0.387,39.9
1022000,1.16,1197,1.35,1198,100,2,-0.413,39.9
1022250,1.16,1197,1.35,1198,100,2,-0.422,39.9
1022500,1.16,1197,1.35,1198,100,2,-0.415,39.9
1022750,1.16,1198,1.35,1198,100,2,-0.421,39.9
1023000,1.17,1198,1.35,1198,100,2,-0.428,39.9
1023250,1.17,1198,1.31,1198,100,2,-0.433,39.9
1023500,1.18,1198,1.31,1199,100,2,-0.434,39.9
1023750,1.18,1198,1.31,1199,100,2,-0.432,39.9
1024000,1.18,1198,1.31,1199,100,2,-0.429,39.9
1024250,1.19,1198,1.31,1199,100,2,-0.424,39.9
1024500,1.20,1199,1.31,1199,100,2,-0.420,39.9
1024750,1.20,1199,1.31,1199,100,2,-0.407,39.9
1025000,1.20,1199,1.33,1199,100,2,-0.394,39.9
1025250,1.20,1199,1.33,1199,100,2,-0.392,39.9
1025500,1.20,1199,1.33,1200,100,2,-0.379,39.9
1025750,1.20,1199,1.33,1200,100,2,-0.362,39.9
1026000,1.20,1199,1.34,1200,100,2,-0.355,39.9
1026250,1.20,1199,1.34,1200,100,2,-0.355,39.9
1026500,1.21,1200,1.34,1201,100,2,-0.349,39.9
1026750,1.21,1200,1.37,1201,99,2,-0.352,39.9
1027000,1.22,1200,1.37,1201,99,2,-0.349,39.9
1027250,1.22,1200,1.37,1201,99,2,-0.340,39.9
1027500,1.22,1201,1.37,1201,99,2,-0.334,39.9
1027750,1.22,1201,1.43,1201,99,2,-0.340,39.9
1028000,1.22,1201,1.43,1201,99,2,-0.339,39.9
1028250,1.22,1201,1.43,1201,99,2,-0.340,39.9
1028500,1.22,1201,1.43,1202,99,2,-0.353,39.9
1028750,1.23,1201,1.46,1202,99,2,-0.370,39.9
1029000,1.23,1201,1.46,1202,99,2,-0.371,39.9
1029250,1.23,1202,1.46,1202,99,2,-0.373,39.9
1029500,1.23,1202,1.46,1202,99,2,-0.388,39.9
1029750,1.23,1202,1.44,1202,97,2,-0.386,39.9
1030000,1.24,1202,1.44,1202,97,2,-0.383,39.9
1030250,1.24,1202,1.44,1203,97,2,-0.384,39.9
1030500,1.24,1202,1.44,1203,96,2,-0.395,39.9
1030750,1.24,1202,1.40,1203,96,2,-0.396,39.9
1031000,1.24,1202,1.40,1203,96,2,-0.391,39.9
1031250,1.24,1202,1.40,1203,96,2,-0.391,39.9
1031500,1.25,1202,1.40,1203,94,2,-0.390,39.9
1031750,1.25,1202,1.35,1203,94,2,-0.381,39.9
1032000,1.25,1202,1.35,1204,94,2,-0.376,39.9
1032250,1.25,1203,1.35,1204,94,2,-0.379,39.9
1032500,1.25,1203,1.35,1204,93,2,-0.378,39.9
1032750,1.26,1203,1.35,1204,93,2,-0.368,39.9
1033000,1.26,1203,1.35,1204,93,2,-0.372,39.9
1033250,1.26,1203,1.35,1204,93,2,-0.372,39.9
1033500,1.26,1203,1.39,1204,92,2,-0.369,39.9
1033750,1.26,1203,1.39,1204,92,2,-0.350,39.9
1034000,1.27,1204,1.39,1205,92,2,-0.344,39.9
1034250,1.27,1204,1.39,1205,92,2,-0.349,39.9
1034500,1.27,1204,1.46,1205,90,2,-0.339,39.9
1034750,1.27,1204,1.46,1205,90,2,-0.326,39.9
1035000,1.28,1204,1.46,1205,90,2,-0.328,39.9
1035250,1.28,1204,1.46,1205,88,2,-0.339,39.9
1035500,1.28,1204,1.47,1205,88,2,-0.341,39.9
1035750,1.28,1204,1.47,1205,88,2,-0.336,39.9
1036000,1.28,1204,1.47,1205,88,2,-0.338,39.9
1036250,1.29,1204,1.47,1205,86,2,-0.344,39.9
1036500,1.29,1204,1.51,1205,86,2,-0.353,39.9
1036750,1.29,1204,1.51,1205,86,2,-0.366,39.9
1037000,1.29,1206,1.51,1206,86,2,-0.381,39.9
1037250,1.29,1206,1.52,1206,83,2,-0.392,39.9
1037500,1.29,1206,1.52,1206,83,2,-0.392,39.9
1037750,1.29,1206,1.52,1207,83,2,-0.391,39.9
1038000,1.29,1206,1.52,1207,83,2,-0.402,39.9
1038250,1.29,1206,1.52,1207,81,2,-0.419,39.9
1038500,1.29,1206,1.52,1207,81,2,-0.424,39.9
1038750,1.29,1206,1.52,1207,81,2,-0.419,39.9
1039000,1.29,1206,1.52,1207,81,2,-0.412,39.9
1039250,1.29,1206,1.52,1207,79,2,-0.419,39.9
1039500,1.29,1206,1.52,1207,79,2,-0.426,39.9
1039750,1.30,1207,1.52,1207,79,2,-0.433,39.9
1040000,1.30,1207,1.52,1207,78,2,-0.434,39.9
1040250,1.30,1207,1.52,1207,78,2,-0.427,39.9
1040500,1.30,1207,1.52,1207,78,2,-0.422,39.9
1040750,1.30,1207,1.52,1208,78,2,-0.426,39.9
1041000,1.31,1207,1.52,1208,77,2,-0.427,39.9
1041250,1.31,1207,1.59,1208,77,2,-0.422,39.9
1041500,1.31,1207,1.59,1208,77,2,-0.413,39.9
1041750,1.31,1207,1.59,1208,77,2,-0.413,39.9
1042000,1.31,1207,1.60,1208,77,2,-0.406,39.9
1042250,1.32,1207,1.60,1208,77,2,-0.392,39.9
1042500,1.32,1207,1.60,1209,77,2,-0.384,39.9
1042750,1.32,1208,1.60,1209,77,2,-0.380,39.9
1043000,1.33,1208,1.60,1209,76,2,-0.373,39.9
1043250,1.33,1208,1.60,1209,76,2,-0.358,39.9
1043500,1.33,1208,1.60,1209,76,2,-0.352,39.9
1043750,1.33,1208,1.60,1209,76,2,-0.360,39.9
1044000,1.34,1208,1.61,1209,75,2,-0.368,39.9
1044250,1.34,1208,1.61,1209,75,2,-0.353,39.9
1044500,1.34,1209,1.61,1210,75,2,-0.339,39.9
1044750,1.34,1209,1.61,1210,75,2,-0.341,39.9
1045000,1.35,1209,1.63,1210,72,2,-0.344,39.9
1045250,1.36,1209,1.63,1210,72,2,-0.348,39.9
1045500,1.36,1209,1.63,1210,72,2,-0.359,39.9
1045750,1.36,1209,1.63,1210,70,2,-0.381,39.9
1046000,1.37,1209,1.64,1210,70,2,-0.387,39.9
1046250,1.37,1209,1.64,1210,70,2,-0.373,39.9
1046500,1.37,1210,1.64,1210,70,2,-0.372,39.9
1046750,1.37,1210,1.64,1210,67,2,-0.377,39.9
1047000,1.37,1210,1.66,1210,67,2,-0.369,39.9
1047250,1.38,1210,1.66,1210,67,2,-0.360,39.9
1047500,1.38,1210,1.66,1211,67,2,-0.362,39.9
1047750,1.38,1210,1.66,1211,63,2,-0.370,39.9
1048000,1.38,1210,1.66,1211,63,2,-0.374,39.9
1048250,1.38,1210,1.66,1211,63,2,-0.387,39.9
1048500,1.39,1210,1.66,1211,63,2,-0.400,39.9
1048750,1.40,1210,1.66,1211,60,2,-0.411,39.9
1049000,1.40,1210,1.66,1211,60,2,-0.411,39.9
1049250,1.40,1210,1.66,1211,60,2,-0.411,39.9
1049500,1.41,1211,1.66,1211,60,2,-0.417,39.9
1049750,1.41,1211,1.66,1211,57,2,-0.418,39.9
1050000,1.42,1211,1.66,1211,57,2,-0.414,39.9
1050250,1.42,1211,1.66,1212,57,2,-0.416,39.9
1050500,1.42,1212,1.66,1212,54,2,-0.422,39.9
1050750,1.42,1212,1.66,1212,54,2,-0.421,39.9
1051000,1.42,1212,1.66,1212,54,2,-0.403,39.9
1051250,1.42,1212,1.66,1212,54,2,-0.385,39.9
1051500,1.42,1212,1.66,1212,54,2,-0.386,39.9
1051750,1.42,1212,1.66,1212,52,2,-0.386,39.9
1052000,1.43,1212,1.66,1212,52,2,-0.384,39.9
1052250,1.44,1212,1.66,1212,52,2,-0.386,39.9
1052500,1.44,1212,1.66,1212,49,2,-0.394,39.9
1052750,1.44,1212,1.66,1212,49,2,-0.402,39.9
1053000,1.44,1212,1.66,1213,49,2,-0.411,39.9
1053250,1.44,1212,1.66,1213,49,2,-0.423,39.9
1053500,1.45,1212,1.66,1213,47,2,-0.423,39.9
1053750,1.45,1212,1.66,1213,47,2,-0.407,39.9
1054000,1.45,1212,1.66,1213,47,2,-0.401,39.9
1054250,1.45,1212,1.66,1213,47,2,-0.405,39.9
1054500,1.45,1212,1.66,1213,44,2,-0.405,39.9
1054750,1.46,1212,1.66,1213,44,2,-0.407,39.9
1055000,1.46,1212,1.66,1213,44,2,-0.412,39.9
1055250,1.46,1213,1.66,1213,42,2,-0.422,39.9
1055500,1.46,1213,1.66,1213,42,2,-0.423,39.9
1055750,1.47,1213,1.66,1213,42,2,-0.417,39.9
1056000,1.47,1213,1.66,1213,42,2,-0.419,39.9
1056250,1.47,1213,1.66,1213,39,2,-0.422,39.9
1056500,1.47,1213,1.63,1213,39,2,-0.421,39.9
1056750,1.47,1213,1.63,1213,39,2,-0.418,39.9
1057000,1.48,1213,1.63,1213,39,2,-0.424,39.9
1057250,1.48,1213,1.66,1213,37,2,-0.430,39.9
1057500,1.48,1213,1.66,1213,37,2,-0.428,39.9
1057750,1.48,1213,1.66,1214,37,2,-0.427,39.9
1058000,1.48,1213,1.66,1214,37,2,-0.433,39.9
1058250,1.48,1213,1.66,1214,35,2,-0.436,39.9
1058500,1.48,1213,1.66,1214,35,2,-0.439,39.9
1058750,1.48,1213,1.66,1214,35,2,-0.447,39.9
1059000,1.49,1213,1.66,1214,35,2,-0.455,39.9
1059250,1.49,1213,1.66,1214,32,2,-0.465,39.9
1059500,1.49,1213,1.66,1214,32,2,-0.465,39.9
1059750,1.49,1213,1.66,1214,32,2,-0.460,39.9
1060000,1.49,1213,1.66,1214,32,2,-0.464,39.9
1060250,1.49,1213,1.61,1214,31,2,-0.467,39.9
1060500,1.50,1213,1.61,1214,31,2,-0.462,39.9
1060750,1.50,1214,1.61,1214,31,2,-0.462,39.9
1061000,1.50,1214,1.61,1214,29,2,-0.467,39.9
1061250,1.50,1214,1.61,1214,29,2,-0.470,39.9
1061500,1.50,1214,1.61,1214,29,2,-0.463,39.9
1061750,1.50,1214,1.61,1214,29,2,-0.455,39.9
1062000,1.50,1214,1.59,1214,28,2,-0.454,39.9
1062250,1.50,1214,1.59,1214,28,2,-0.451,39.9
1062500,1.51,1214,1.59,1214,28,2,-0.447,39.9
1062750,1.51,1214,1.59,1214,28,2,-0.449,39.9
1063000,1.51,1214,1.59,1214,27,2,-0.447,39.9
1063250,1.51,1214,1.59,1214,27,2,-0.441,39.9
1063500,1.51,1214,1.59,1214,27,2,-0.439,39.9
1063750,1.51,1214,1.59,1214,27,2,-0.437,39.9
1064000,1.51,1214,1.61,1214,26,2,-0.442,39.9
1064250,1.51,1214,1.61,1214,26,2,-0.437,39.9
1064500,1.51,1214,1.61,1214,26,2,-0.434,39.9
1064750,1.51,1214,1.61,1214,26,2,-0.436,39.9
1065000,1.51,1214,1.65,1214,25,2,-0.437,39.9
1065250,1.51,1214,1.65,1214,25,2,-0.440,39.9
1065500,1.51,1214,1.65,1215,25,2,-0.440,39.9
1065750,1.52,1214,1.65,1215,24,2,-0.440,39.9
1066000,1.52,1214,1.67,1215,24,2,-0.437,39.9
1066250,1.52,1214,1.67,1215,24,2,-0.431,39.9
1066500,1.52,1214,1.67,1215,24,2,-0.433,39.9
1066750,1.52,1214,1.67,1215,23,2,-0.436,39.9
1067000,1.52,1214,1.69,1215,23,2,-0.431,39.9
1067250,1.53,1214,1.69,1215,23,2,-0.436,39.9
1067500,1.53,1214,1.69,1215,23,2,-0.439,39.9
1067750,1.53,1214,1.70,1215,22,2,-0.438,39.9
1068000,1.53,1214,1.70,1215,22,2,-0.439,39.9
1068250,1.53,1214,1.70,1215,22,2,-0.443,39.9
1068500,1.53,1214,1.70,1215,22,2,-0.454,39.9
1068750,1.53,1214,1.71,1215,20,2,-0.462,39.9
1069000,1.53,1214,1.71,1215,20,2,-0.460,39.9
1069250,1.53,1214,1.71,1215,20,2,-0.464,39.9
1069500,1.53,1214,1.71,1215,20,2,-0.475,39.9
1069750,1.53,1214,1.71,1215,19,2,-0.482,39.9
1070000,1.53,1214,1.71,1215,19,2,-0.483,39.9
1070250,1.53,1215,1.71,1215,19,2,-0.485,39.9
1070500,1.53,1215,1.71,1215,18,2,-0.489,39.9
1070750,1.54,1215,1.71,1215,18,2,-0.486,39.9
1071000,1.54,1215,1.71,1215,18,2,-0.479,39.9
1071250,1.54,1215,1.71,1215,18,2,-0.472,39.9
1071500,1.54,1215,1.71,1215,18,2,-0.467,39.9
1071750,1.54,1215,1.70,1215,18,2,-0.461,39.9
1072000,1.54,1215,1.70,1215,18,2,-0.450,39.9
1072250,1.54,1215,1.70,1215,18,2,-0.449,39.9
1072500,1.54,1215,1.70,1215,17,2,-0.451,39.9
1072750,1.54,1215,1.70,1215,17,2,-0.446,39.9
1073000,1.54,1215,1.70,1215,17,2,-0.445,39.9
1073250,1.54,1215,1.70,1215,17,2,-0.448,39.9
1073500,1.54,1215,1.71,1215,17,2,-0.446,39.9
1073750,1.54,1215,1.71,1215,17,2,-0.443,39.9
1074000,1.54,1215,1.71,1215,17,2,-0.447,39.9
1074250,1.55,1215,1.71,1215,17,2,-0.449,39.9
1074500,1.55,1215,1.71,1215,16,2,-0.454,39.9
1074750,1.55,1215,1.71,1215,16,2,-0.461,39.9
1075000,1.55,1215,1.71,1215,16,2,-0.466,39.9
1075250,1.55,1215,1.71,1215,15,2,-0.475,39.9
1075500,1.55,1215,1.71,1215,15,2,-0.477,39.9
1075750,1.55,1215,1.71,1215,15,2,-0.467,39.9
1076000,1.55,1215,1.71,1215,15,2,-0.467,39.9
1076250,1.55,1215,1.71,1215,14,2,-0.471,39.9
1076500,1.55,1215,1.70,1215,14,2,-0.475,39.9
1076750,1.55,1215,1.70,1215,14,2,-0.475,39.9
1077000,1.55,1215,1.70,1216,14,2,-0.478,39.9
1077250,1.55,1215,1.69,1216,13,2,-0.478,39.9
1077500,1.55,1215,1.69,1216,13,2,-0.475,39.9
1077750,1.55,1215,1.69,1216,13,2,-0.469,39.9
1078000,1.55,1215,1.69,1216,13,2,-0.471,39.9
1078250,1.55,1215,1.70,1216,13,2,-0.474,39.9
1078500,1.55,1215,1.70,1216,13,2,-0.476,39.9
1078750,1.55,1215,1.70,1216,13,2,-0.476,39.9
1079000,1.56,1215,1.70,1216,13,2,-0.484,39.9
1079250,1.56,1215,1.69,1216,12,2,-0.487,39.9
1079500,1.56,1215,1.69,1216,12,2,-0.487,39.9
1079750,1.56,1215,1.69,1216,12,2,-0.486,39.9
1080000,1.56,1215,1.69,1216,12,2,-0.492,39.9
1080250,1.56,1215,1.69,1216,11,2,-0.498,39.9
1080500,1.56,1215,1.69,1216,11,2,-0.499,39.9
1080750,1.56,1215,1.69,1216,11,2,-0.502,39.9
1081000,1.56,1215,1.69,1216,11,2,-0.507,39.9
1081250,1.56,1215,1.69,1216,11,2,-0.507,39.9
1081500,1.56,1215,1.69,1216,11,2,-0.507,39.9
1081750,1.56,1215,1.69,1216,11,2,-0.508,39.9
1082000,1.56,1215,1.69,1216,11,2,-0.507,39.9
1082250,1.56,1215,1.69,1216,11,2,-0.504,39.9
1082500,1.56,1215,1.69,1216,11,2,-0.498,39.9
1082750,1.56,1215,1.69,1216,11,2,-0.495,39.9
1083000,1.56,1215,1.70,1216,11,2,-0.495,39.9
1083250,1.56,1215,1.70,1216,11,2,-0.493,39.9
1083500,1.56,1215,1.70,1216,11,2,-0.490,39.9
1083750,1.56,1215,1.70,1216,11,2,-0.487,39.9
1084000,1.56,1215,1.71,1216,11,2,-0.490,39.9
1084250,1.56,1215,1.71,1216,11,2,-0.489,39.9
1084500,1.56,1215,1.71,1216,11,2,-0.491,39.9
1084750,1.56,1215,1.71,1216,11,2,-0.491,39.9
1085000,1.56,1215,1.72,1216,11,2,-0.488,39.9
1085250,1.56,1215,1.72,1216,11,2,-0.483,39.9
1085500,1.56,1215,1.72,1216,11,2,-0.486,39.9
1085750,1.56,1215,1.72,1216,11,2,-0.487,39.9
1086000,1.57,1215,1.72,1216,11,2,-0.484,39.9
1086250,1.57,1215,1.72,1216,11,2,-0.483,39.9
1086500,1.57,1215,1.72,1216,11,2,-0.484,39.9
1086750,1.57,1215,1.72,1216,10,2,-0.482,39.9
1087000,1.57,1215,1.72,1216,10,2,-0.475,39.9
1087250,1.57,1215,1.72,1216,10,2,-0.469,39.9
1087500,1.57,1216,1.72,1216,10,2,-0.460,39.9
1087750,1.57,1216,1.72,1216,10,2,-0.469,39.9
1088000,1.57,1216,1.72,1216,10,2,-0.473,39.9
1088250,1.57,1216,1.72,1216,10,2,-0.468,39.9
1088500,1.57,1216,1.72,1216,10,2,-0.464,39.9
1088750,1.57,1216,1.72,1216,9,2,-0.468,39.9
1089000,1.57,1216,1.72,1216,9,2,-0.475,39.9
1089250,1.57,1216,1.72,1216,9,2,-0.481,39.9
1089500,1.57,1216,1.72,1216,9,2,-0.481,39.9
1089750,1.57,1216,1.72,1216,9,2,-0.474,39.9
1090000,1.57,1216,1.72,1216,9,2,-0.480,39.9
1090250,1.57,1216,1.72,1216,9,2,-0.486,39.9
1090500,1.57,1216,1.72,1216,8,2,-0.490,39.9
1090750,1.57,1216,1.72,1216,8,2,-0.491,39.9
1091000,1.57,1216,1.72,1216,8,2,-0.493,39.9
1091250,1.57,1216,1.72,1216,8,2,-0.498,39.9
1091500,1.58,1216,1.72,1216,7,2,-0.501,39.9
1091750,1.58,1216,1.72,1216,7,2,-0.504,39.9
